x,T,U_0,rho,p,rho,U_0,U_1,U_2
0.661875,294.075,3.04518,1000.07,5.49E+06,1000.07,3.04518,0,0
0.663125,294.075,3.04518,1000.07,5.49E+06,1000.07,3.04518,0,0
0.664375,294.075,3.04518,1000.07,5.49E+06,1000.07,3.04518,0,0
0.665625,294.075,3.04517,1000.07,5.49E+06,1000.07,3.04517,0,0
0.666875,294.075,3.04517,1000.07,5.49E+06,1000.07,3.04517,0,0
0.668125,294.075,3.04517,1000.07,5.49E+06,1000.07,3.04517,0,0
0.669375,294.075,3.04516,1000.07,5.49E+06,1000.07,3.04516,0,0
0.670625,294.075,3.04516,1000.07,5.49E+06,1000.07,3.04516,0,0
0.671875,294.075,3.04516,1000.07,5.49E+06,1000.07,3.04516,0,0
0.673125,294.075,3.04515,1000.07,5.49E+06,1000.07,3.04515,0,0
0.674375,294.075,3.04515,1000.07,5.49E+06,1000.07,3.04515,0,0
0.675625,294.075,3.04515,1000.07,5.49E+06,1000.07,3.04515,0,0
0.676875,294.075,3.04514,1000.07,5.49E+06,1000.07,3.04514,0,0
0.678125,294.075,3.04514,1000.07,5.49E+06,1000.07,3.04514,0,0
0.679375,294.075,3.04514,1000.07,5.49E+06,1000.07,3.04514,0,0
0.680625,294.075,3.04513,1000.07,5.49E+06,1000.07,3.04513,0,0
0.681875,294.075,3.04513,1000.07,5.49E+06,1000.07,3.04513,0,0
0.683125,294.075,3.04513,1000.07,5.49E+06,1000.07,3.04513,0,0
0.684375,294.075,3.04512,1000.07,5.49E+06,1000.07,3.04512,0,0
0.685625,294.075,3.04512,1000.07,5.49E+06,1000.07,3.04512,0,0
0.686875,294.075,3.04511,1000.07,5.49E+06,1000.07,3.04511,0,0
0.688125,294.075,3.04511,1000.07,5.49E+06,1000.07,3.04511,0,0
0.689375,294.075,3.0451,1000.07,5.49E+06,1000.07,3.0451,0,0
0.690625,294.075,3.0451,1000.07,5.49E+06,1000.07,3.0451,0,0
0.691875,294.075,3.0451,1000.07,5.49E+06,1000.07,3.0451,0,0
0.693125,294.075,3.04509,1000.07,5.49E+06,1000.07,3.04509,0,0
0.694375,294.075,3.04509,1000.07,5.49E+06,1000.07,3.04509,0,0
0.695625,294.075,3.04508,1000.07,5.49E+06,1000.07,3.04508,0,0
0.696875,294.075,3.04508,1000.07,5.49E+06,1000.07,3.04508,0,0
0.698125,294.075,3.04507,1000.07,5.49E+06,1000.07,3.04507,0,0
0.699375,294.075,3.04506,1000.07,5.49E+06,1000.07,3.04506,0,0
0.700625,294.075,3.04506,1000.07,5.49E+06,1000.07,3.04506,0,0
0.701875,294.075,3.04505,1000.07,5.49E+06,1000.07,3.04505,0,0
0.703125,294.075,3.04505,1000.07,5.49E+06,1000.07,3.04505,0,0
0.704375,294.075,3.04504,1000.07,5.49E+06,1000.07,3.04504,0,0
0.705625,294.075,3.04504,1000.07,5.49E+06,1000.07,3.04504,0,0
0.706875,294.075,3.04503,1000.07,5.49E+06,1000.07,3.04503,0,0
0.708125,294.075,3.04502,1000.07,5.49E+06,1000.07,3.04502,0,0
0.709375,294.075,3.04502,1000.07,5.49E+06,1000.07,3.04502,0,0
0.710625,294.075,3.04501,1000.07,5.49E+06,1000.07,3.04501,0,0
0.711875,294.075,3.045,1000.07,5.49E+06,1000.07,3.045,0,0
0.713125,294.075,3.045,1000.07,5.49E+06,1000.07,3.045,0,0
0.714375,294.075,3.04499,1000.07,5.49E+06,1000.07,3.04499,0,0
0.715625,294.075,3.04498,1000.07,5.49E+06,1000.07,3.04498,0,0
0.716875,294.075,3.04497,1000.07,5.49E+06,1000.07,3.04497,0,0
0.718125,294.075,3.04497,1000.07,5.49E+06,1000.07,3.04497,0,0
0.719375,294.075,3.04496,1000.07,5.49E+06,1000.07,3.04496,0,0
0.720625,294.075,3.04495,1000.07,5.49E+06,1000.07,3.04495,0,0
0.721875,294.075,3.04494,1000.07,5.49E+06,1000.07,3.04494,0,0
0.723125,294.075,3.04493,1000.07,5.49E+06,1000.07,3.04493,0,0
0.724375,294.075,3.04492,1000.07,5.49E+06,1000.07,3.04492,0,0
0.725625,294.075,3.04491,1000.07,5.49E+06,1000.07,3.04491,0,0
0.726875,294.075,3.0449,1000.07,5.49E+06,1000.07,3.0449,0,0
0.728125,294.075,3.04489,1000.07,5.49E+06,1000.07,3.04489,0,0
0.729375,294.075,3.04488,1000.07,5.49E+06,1000.07,3.04488,0,0
0.730625,294.075,3.04487,1000.07,5.49E+06,1000.07,3.04487,0,0
0.731875,294.075,3.04486,1000.07,5.49E+06,1000.07,3.04486,0,0
0.733125,294.075,3.04484,1000.07,5.49E+06,1000.07,3.04484,0,0
0.734375,294.075,3.04483,1000.07,5.49E+06,1000.07,3.04483,0,0
0.735625,294.075,3.04482,1000.07,5.49E+06,1000.07,3.04482,0,0
0.736875,294.075,3.0448,1000.07,5.49E+06,1000.07,3.0448,0,0
0.738125,294.075,3.04479,1000.07,5.49E+06,1000.07,3.04479,0,0
0.739375,294.075,3.04477,1000.07,5.49E+06,1000.07,3.04477,0,0
0.740625,294.075,3.04475,1000.07,5.49E+06,1000.07,3.04475,0,0
0.741875,294.075,3.04473,1000.07,5.49E+06,1000.07,3.04473,0,0
0.743125,294.075,3.04471,1000.07,5.49E+06,1000.07,3.04471,0,0
0.744375,294.075,3.04468,1000.07,5.49E+06,1000.07,3.04468,0,0
0.745625,294.075,3.04465,1000.07,5.49E+06,1000.07,3.04465,0,0
0.746875,294.075,3.04461,1000.07,5.49E+06,1000.07,3.04461,0,0
0.748125,294.075,3.04456,1000.07,5.49E+06,1000.07,3.04456,0,0
0.749375,294.075,3.04449,1000.07,5.49E+06,1000.07,3.04449,0,0
0.750625,294.075,3.0444,1000.07,5.49E+06,1000.07,3.0444,0,0
0.751875,294.075,3.04428,1000.07,5.49E+06,1000.07,3.04428,0,0
0.753125,294.075,3.04412,1000.07,5.49E+06,1000.07,3.04412,0,0
0.754375,294.074,3.04391,1000.07,5.49E+06,1000.07,3.04391,0,0
0.755625,294.074,3.04361,1000.07,5.49E+06,1000.07,3.04361,0,0
0.756875,294.074,3.04321,1000.07,5.49E+06,1000.07,3.04321,0,0
0.758125,294.074,3.04267,1000.07,5.49E+06,1000.07,3.04267,0,0
0.759375,294.074,3.04194,1000.07,5.49E+06,1000.07,3.04194,0,0
0.760625,294.073,3.04095,1000.07,5.49E+06,1000.07,3.04095,0,0
0.761875,294.073,3.03962,1000.07,5.49E+06,1000.07,3.03962,0,0
0.763125,294.072,3.03785,1000.06,5.48E+06,1000.06,3.03785,0,0
0.764375,294.072,3.03552,1000.06,5.48E+06,1000.06,3.03552,0,0
0.765625,294.07,3.03245,1000.06,5.48E+06,1000.06,3.03245,0,0
0.766875,294.069,3.02845,1000.06,5.47E+06,1000.06,3.02845,0,0
0.768125,294.067,3.02328,1000.05,5.46E+06,1000.05,3.02328,0,0
0.769375,294.065,3.01663,1000.05,5.45E+06,1000.05,3.01663,0,0
0.770625,294.062,3.00816,1000.04,5.44E+06,1000.04,3.00816,0,0
0.771875,294.058,2.99746,1000.04,5.42E+06,1000.04,2.99746,0,0
0.773125,294.054,2.98405,1000.03,5.40E+06,1000.03,2.98405,0,0
0.774375,294.048,2.96739,1000.02,5.38E+06,1000.02,2.96739,0,0
0.775625,294.04,2.94686,1000,5.35E+06,1000,2.94686,0,0
0.776875,294.032,2.92179,999.986,5.31E+06,999.986,2.92179,0,0
0.778125,294.021,2.89143,999.966,5.27E+06,999.966,2.89143,0,0
0.779375,294.008,2.855,999.941,5.21E+06,999.941,2.855,0,0
0.780625,293.993,2.81167,999.912,5.15E+06,999.912,2.81167,0,0
0.781875,293.975,2.76063,999.878,5.07E+06,999.878,2.76063,0,0
0.783125,293.954,2.70107,999.837,4.99E+06,999.837,2.70107,0,0
0.784375,293.93,2.63224,999.791,4.88E+06,999.791,2.63224,0,0
0.785625,293.902,2.55347,999.738,4.77E+06,999.738,2.55347,0,0
0.786875,293.87,2.46427,999.677,4.64E+06,999.677,2.46427,0,0
0.788125,293.835,2.36428,999.61,4.49E+06,999.61,2.36428,0,0
0.789375,293.796,2.25343,999.535,4.32E+06,999.535,2.25343,0,0
0.790625,293.753,2.13188,999.453,4.14E+06,999.453,2.13188,0,0
0.791875,293.706,2.00015,999.363,3.95E+06,999.363,2.00015,0,0
0.793125,293.656,1.85907,999.268,3.74E+06,999.268,1.85907,0,0
0.794375,293.604,1.70989,999.167,3.52E+06,999.167,1.70989,0,0
0.795625,293.548,1.5541,999.062,3.29E+06,999.062,1.5541,0,0
0.796875,293.492,1.3932,998.953,3.05E+06,998.953,1.3932,0,0
0.798125,293.436,1.23361,998.845,2.82E+06,998.845,1.23361,0,0
0.799375,293.382,1.08255,998.743,2.59E+06,998.743,1.08255,0,0
0.800625,293.333,0.941625,998.647,2.39E+06,998.647,0.941625,0,0
0.801875,293.287,0.811948,998.56,2.20E+06,998.56,0.811948,0,0
0.803125,293.245,0.694163,998.48,2.02E+06,998.48,0.694163,0,0
0.804375,293.208,0.588494,998.408,1.87E+06,998.408,0.588494,0,0
0.805625,293.175,0.494806,998.345,1.73E+06,998.345,0.494806,0,0
0.806875,293.146,0.412673,998.29,1.61E+06,998.29,0.412673,0,0
0.808125,293.121,0.341443,998.241,1.50E+06,998.241,0.341443,0,0
0.809375,293.099,0.280308,998.2,1.41E+06,998.2,0.280308,0,0
0.810625,293.081,0.228359,998.165,1.34E+06,998.165,0.228359,0,0
0.811875,293.066,0.184638,998.135,1.27E+06,998.135,0.184638,0,0
0.813125,293.053,0.148185,998.111,1.22E+06,998.111,0.148185,0,0
0.814375,293.042,0.118065,998.09,1.17E+06,998.09,0.118065,0,0
0.815625,293.033,0.0933935,998.073,1.14E+06,998.073,0.0933935,0,0
0.816875,293.026,0.0733577,998.06,1.11E+06,998.06,0.0733577,0,0
0.818125,293.02,0.0572207,998.049,1.08E+06,998.049,0.0572207,0,0
0.819375,293.016,0.0443285,998.04,1.07E+06,998.04,0.0443285,0,0
0.820625,293.012,0.0341098,998.033,1.05E+06,998.033,0.0341098,0,0
0.821875,293.009,0.0260725,998.028,1.04E+06,998.028,0.0260725,0,0
0.823125,293.007,0.0197986,998.024,1.03E+06,998.024,0.0197986,0,0
0.824375,293.005,0.0149373,998.02,1.02E+06,998.02,0.0149373,0,0
0.825625,293.004,0.0111978,998.018,1.02E+06,998.018,0.0111978,0,0
0.826875,293.003,0.00834164,998.016,1.01E+06,998.016,0.00834164,0,0
0.828125,293.002,0.0061754,998.014,1.01E+06,998.014,0.0061754,0,0
0.829375,293.002,0.00454367,998.013,1.01E+06,998.013,0.00454367,0,0
0.830625,293.001,0.00332285,998.012,1.00E+06,998.012,0.00332285,0,0
0.831875,293.001,0.0024155,998.012,1.00E+06,998.012,0.0024155,0,0
0.833125,293.001,0.00174553,998.011,1.00E+06,998.011,0.00174553,0,0
0.834375,293,0.00125402,998.011,1.00E+06,998.011,0.00125402,0,0
0.835625,293,0.000895709,998.011,1.00E+06,998.011,0.000895709,0,0
0.836875,293,0.000636126,998.011,1.00E+06,998.011,0.000636126,0,0
0.838125,293,0.000449223,998.011,1.00E+06,998.011,0.000449223,0,0
0.839375,293,0.000315464,998.01,1.00E+06,998.01,0.000315464,0,0
0.840625,293,0.000220311,998.01,1.00E+06,998.01,0.000220311,0,0
0.841875,293,0.000153019,998.01,1.00E+06,998.01,0.000153019,0,0
0.843125,293,0.000105708,998.01,1.00E+06,998.01,0.000105708,0,0
0.844375,293,7.26E-05,998.01,1.00E+06,998.01,7.26E-05,0,0
0.845625,293,4.96E-05,998.01,1.00E+06,998.01,4.96E-05,0,0
0.846875,293,3.38E-05,998.01,1.00E+06,998.01,3.38E-05,0,0
0.848125,293,2.28E-05,998.01,1.00E+06,998.01,2.28E-05,0,0
0.849375,293,1.54E-05,998.01,1.00E+06,998.01,1.54E-05,0,0
0.850625,293,1.03E-05,998.01,1.00E+06,998.01,1.03E-05,0,0
0.851875,293,6.85E-06,998.01,1.00E+06,998.01,6.85E-06,0,0
0.853125,293,4.54E-06,998.01,1.00E+06,998.01,4.54E-06,0,0
0.854375,293,3.00E-06,998.01,1.00E+06,998.01,3.00E-06,0,0
0.855625,293,1.97E-06,998.01,1.00E+06,998.01,1.97E-06,0,0
0.856875,293,1.28E-06,998.01,1.00E+06,998.01,1.28E-06,0,0
0.858125,293,8.35E-07,998.01,1.00E+06,998.01,8.35E-07,0,0
0.859375,293,5.40E-07,998.01,1.00E+06,998.01,5.40E-07,0,0
0.860625,293,3.48E-07,998.01,1.00E+06,998.01,3.48E-07,0,0
0.861875,293,2.23E-07,998.01,1.00E+06,998.01,2.23E-07,0,0
0.863125,293,1.42E-07,998.01,1.00E+06,998.01,1.42E-07,0,0
0.864375,293,9.02E-08,998.01,1.00E+06,998.01,9.02E-08,0,0
0.865625,293,5.69E-08,998.01,1.00E+06,998.01,5.69E-08,0,0
0.866875,293,3.57E-08,998.01,1.00E+06,998.01,3.57E-08,0,0
0.868125,293,2.23E-08,998.01,1.00E+06,998.01,2.23E-08,0,0
0.869375,293,1.39E-08,998.01,1.00E+06,998.01,1.39E-08,0,0
0.870625,293,8.52E-09,998.01,1.00E+06,998.01,8.52E-09,0,0
0.871875,293,5.26E-09,998.01,1.00E+06,998.01,5.26E-09,0,0
0.873125,293,3.25E-09,998.01,1.00E+06,998.01,3.25E-09,0,0
0.874375,293,1.97E-09,998.01,1.00E+06,998.01,1.97E-09,0,0
0.875625,293,1.16E-09,998.01,1.00E+06,998.01,1.16E-09,0,0
0.876875,293,6.60E-10,998.01,1.00E+06,998.01,6.60E-10,0,0
0.878125,293,3.25E-10,998.01,1.00E+06,998.01,3.25E-10,0,0
0.879375,293,1.44E-10,998.01,1.00E+06,998.01,1.44E-10,0,0
0.880625,293,2.45E-11,998.01,1.00E+06,998.01,2.45E-11,0,0
0.881875,293,-2.52E-11,998.01,1.00E+06,998.01,-2.52E-11,0,0
0.883125,293,-2.21E-11,998.01,1.00E+06,998.01,-2.21E-11,0,0
0.884375,293,-1.46E-11,998.01,1.00E+06,998.01,-1.46E-11,0,0
0.885625,293,-3.16E-11,998.01,1.00E+06,998.01,-3.16E-11,0,0
0.886875,293,-5.09E-11,998.01,1.00E+06,998.01,-5.09E-11,0,0
0.888125,293,-5.34E-11,998.01,1.00E+06,998.01,-5.34E-11,0,0
0.889375,293,-5.60E-11,998.01,1.00E+06,998.01,-5.60E-11,0,0
0.890625,293,-3.92E-11,998.01,1.00E+06,998.01,-3.92E-11,0,0
0.891875,293,1.05E-11,998.01,1.00E+06,998.01,1.05E-11,0,0
0.893125,293,5.91E-11,998.01,1.00E+06,998.01,5.91E-11,0,0
0.894375,293,7.58E-11,998.01,1.00E+06,998.01,7.58E-11,0,0
0.895625,293,7.22E-11,998.01,1.00E+06,998.01,7.22E-11,0,0
0.896875,293,5.41E-11,998.01,1.00E+06,998.01,5.41E-11,0,0
0.898125,293,8.18E-11,998.01,1.00E+06,998.01,8.18E-11,0,0
0.899375,293,1.20E-10,998.01,1.00E+06,998.01,1.20E-10,0,0
0.900625,293,1.45E-10,998.01,1.00E+06,998.01,1.45E-10,0,0
0.901875,293,1.60E-10,998.01,1.00E+06,998.01,1.60E-10,0,0
0.903125,293,1.68E-10,998.01,1.00E+06,998.01,1.68E-10,0,0
0.904375,293,1.55E-10,998.01,1.00E+06,998.01,1.55E-10,0,0
0.905625,293,1.48E-10,998.01,1.00E+06,998.01,1.48E-10,0,0
0.906875,293,1.44E-10,998.01,1.00E+06,998.01,1.44E-10,0,0
0.908125,293,1.37E-10,998.01,1.00E+06,998.01,1.37E-10,0,0
0.909375,293,1.21E-10,998.01,1.00E+06,998.01,1.21E-10,0,0
0.910625,293,1.19E-10,998.01,1.00E+06,998.01,1.19E-10,0,0
0.911875,293,1.36E-10,998.01,1.00E+06,998.01,1.36E-10,0,0
0.913125,293,9.99E-11,998.01,1.00E+06,998.01,9.99E-11,0,0
0.914375,293,4.17E-11,998.01,1.00E+06,998.01,4.17E-11,0,0
0.915625,293,2.33E-11,998.01,1.00E+06,998.01,2.33E-11,0,0
0.916875,293,2.36E-11,998.01,1.00E+06,998.01,2.36E-11,0,0
0.918125,293,4.10E-11,998.01,1.00E+06,998.01,4.10E-11,0,0
0.919375,293,3.89E-11,998.01,1.00E+06,998.01,3.89E-11,0,0
0.920625,293,5.81E-11,998.01,1.00E+06,998.01,5.81E-11,0,0
0.921875,293,6.66E-11,998.01,1.00E+06,998.01,6.66E-11,0,0
0.923125,293,5.29E-11,998.01,1.00E+06,998.01,5.29E-11,0,0
0.924375,293,4.73E-11,998.01,1.00E+06,998.01,4.73E-11,0,0
0.925625,293,3.78E-11,998.01,1.00E+06,998.01,3.78E-11,0,0
0.926875,293,2.98E-11,998.01,1.00E+06,998.01,2.98E-11,0,0
0.928125,293,-2.21E-11,998.01,1.00E+06,998.01,-2.21E-11,0,0
0.929375,293,-4.39E-11,998.01,1.00E+06,998.01,-4.39E-11,0,0
0.930625,293,3.02E-11,998.01,1.00E+06,998.01,3.02E-11,0,0
0.931875,293,5.18E-11,998.01,1.00E+06,998.01,5.18E-11,0,0
0.933125,293,7.58E-11,998.01,1.00E+06,998.01,7.58E-11,0,0
0.934375,293,1.05E-10,998.01,1.00E+06,998.01,1.05E-10,0,0
0.935625,293,8.80E-11,998.01,1.00E+06,998.01,8.80E-11,0,0
0.936875,293,7.68E-11,998.01,1.00E+06,998.01,7.68E-11,0,0
0.938125,293,9.27E-11,998.01,1.00E+06,998.01,9.27E-11,0,0
0.939375,293,9.91E-11,998.01,1.00E+06,998.01,9.91E-11,0,0
0.940625,293,8.30E-11,998.01,1.00E+06,998.01,8.30E-11,0,0
0.941875,293,4.77E-11,998.01,1.00E+06,998.01,4.77E-11,0,0
0.943125,293,3.09E-11,998.01,1.00E+06,998.01,3.09E-11,0,0
0.944375,293,6.02E-11,998.01,1.00E+06,998.01,6.02E-11,0,0
0.945625,293,5.99E-11,998.01,1.00E+06,998.01,5.99E-11,0,0
0.946875,293,5.00E-11,998.01,1.00E+06,998.01,5.00E-11,0,0
0.948125,293,4.18E-11,998.01,1.00E+06,998.01,4.18E-11,0,0
0.949375,293,-7.67E-13,998.01,1.00E+06,998.01,-7.67E-13,0,0
0.950625,293,-4.06E-11,998.01,1.00E+06,998.01,-4.06E-11,0,0
0.951875,293,-3.69E-11,998.01,1.00E+06,998.01,-3.69E-11,0,0
0.953125,293,1.08E-11,998.01,1.00E+06,998.01,1.08E-11,0,0
0.954375,293,-4.59E-12,998.01,1.00E+06,998.01,-4.59E-12,0,0
0.955625,293,-3.89E-11,998.01,1.00E+06,998.01,-3.89E-11,0,0
0.956875,293,-4.77E-11,998.01,1.00E+06,998.01,-4.77E-11,0,0
0.958125,293,-6.31E-11,998.01,1.00E+06,998.01,-6.31E-11,0,0
0.959375,293,-5.10E-11,998.01,1.00E+06,998.01,-5.10E-11,0,0
0.960625,293,-2.41E-11,998.01,1.00E+06,998.01,-2.41E-11,0,0
0.961875,293,-4.02E-12,998.01,1.00E+06,998.01,-4.02E-12,0,0
0.963125,293,2.23E-11,998.01,1.00E+06,998.01,2.23E-11,0,0
0.964375,293,5.20E-11,998.01,1.00E+06,998.01,5.20E-11,0,0
0.965625,293,4.42E-11,998.01,1.00E+06,998.01,4.42E-11,0,0
0.966875,293,5.98E-11,998.01,1.00E+06,998.01,5.98E-11,0,0
0.968125,293,7.11E-11,998.01,1.00E+06,998.01,7.11E-11,0,0
0.969375,293,8.75E-11,998.01,1.00E+06,998.01,8.75E-11,0,0
0.970625,293,8.08E-11,998.01,1.00E+06,998.01,8.08E-11,0,0
0.971875,293,7.67E-11,998.01,1.00E+06,998.01,7.67E-11,0,0
0.973125,293,8.74E-11,998.01,1.00E+06,998.01,8.74E-11,0,0
0.974375,293,8.78E-11,998.01,1.00E+06,998.01,8.78E-11,0,0
0.975625,293,7.94E-11,998.01,1.00E+06,998.01,7.94E-11,0,0
0.976875,293,4.65E-11,998.01,1.00E+06,998.01,4.65E-11,0,0
0.978125,293,3.99E-11,998.01,1.00E+06,998.01,3.99E-11,0,0
0.979375,293,5.26E-11,998.01,1.00E+06,998.01,5.26E-11,0,0
0.980625,293,1.96E-11,998.01,1.00E+06,998.01,1.96E-11,0,0
0.981875,293,5.04E-12,998.01,1.00E+06,998.01,5.04E-12,0,0
0.983125,293,1.28E-11,998.01,1.00E+06,998.01,1.28E-11,0,0
0.984375,293,8.82E-13,998.01,1.00E+06,998.01,8.82E-13,0,0
0.985625,293,6.06E-12,998.01,1.00E+06,998.01,6.06E-12,0,0
0.986875,293,2.94E-12,998.01,1.00E+06,998.01,2.94E-12,0,0
0.988125,293,7.48E-12,998.01,1.00E+06,998.01,7.48E-12,0,0
0.989375,293,1.83E-11,998.01,1.00E+06,998.01,1.83E-11,0,0
0.990625,293,-1.12E-11,998.01,1.00E+06,998.01,-1.12E-11,0,0
0.991875,293,-3.75E-11,998.01,1.00E+06,998.01,-3.75E-11,0,0
0.993125,293,-5.30E-11,998.01,1.00E+06,998.01,-5.30E-11,0,0
0.994375,293,-1.00E-10,998.01,1.00E+06,998.01,-1.00E-10,0,0
0.995625,293,-8.87E-11,998.01,1.00E+06,998.01,-8.87E-11,0,0
0.996875,293,-2.30E-11,998.01,1.00E+06,998.01,-2.30E-11,0,0
0.998125,293,-2.48E-11,998.01,1.00E+06,998.01,-2.48E-11,0,0
0.999375,293,-3.06E-11,998.01,1.00E+06,998.01,-3.06E-11,0,0
